============================================================
  Generated by:           Genus(TM) Synthesis Solution 21.10-p002_1
  Generated on:           Jul 17 2023  08:26:43 pm
  Module:                 NTTN
  Technology library:     fast_vdd1v0 1.0
  Operating conditions:   PVT_1P1V_0C (balanced_tree)
  Wireload mode:          enclosed
  Area mode:              timing library
============================================================

         Instance                           Module                   Cell Count   Cell Area  Net Area   Total Area   Wireload  
-------------------------------------------------------------------------------------------------------------------------------
NTTN                                                                     409515 1948264.902     0.000  1948264.902 <none> (D)  
          FA_LOOP[33].fau FA_737                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[34].fau FA_738                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[35].fau FA_739                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[36].fau FA_740                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[37].fau FA_741                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[38].fau FA_742                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[39].fau FA_743                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[40].fau FA_744                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[41].fau FA_745                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[42].fau FA_746                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[43].fau FA_747                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[44].fau FA_748                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[45].fau FA_749                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[46].fau FA_750                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[47].fau FA_751                                              1       5.130     0.000        5.130 <none> (D)  
          FA_LOOP[48].fau FA_752                                              1       3.762     0.000        3.762 <none> (D)  
      mr                  ModRed_5                                          756    3021.228     0.000     3021.228 <none> (D)  
        genblk1[0].mrs    rad4_ModRed_sub_CURR_DATA64_NEXT_DATA55_5         221     869.022     0.000      869.022 <none> (D)  
        genblk1[1].mrs    rad4_ModRed_sub_CURR_DATA55_NEXT_DATA46_5         185     727.434     0.000      727.434 <none> (D)  
        genblk1[2].mrs    rad4_ModRed_sub_CURR_DATA46_NEXT_DATA37_5         149     585.846     0.000      585.846 <none> (D)  
        mrsl              rad4_ModRed_sub_CURR_DATA37_NEXT_DATA34_5         113     444.258     0.000      444.258 <none> (D)  
    unit00                ShiftReg_SHIFT12_DATA32_5                         385    2364.588     0.000     2364.588 <none> (D)  
  BRAM_GEN_BLOCK[4].bt00  BRAM_DLEN32_HLEN10_4                            16833   77396.310     0.000    77396.310 <none> (D)  
  BRAM_GEN_BLOCK[0].bt00  BRAM_DLEN32_HLEN10                              16751   77397.336     0.000    77397.336 <none> (D)  
  BRAM_GEN_BLOCK[7].bt00  BRAM_DLEN32_HLEN10_7                            16759   77394.600     0.000    77394.600 <none> (D)  
